Route Name,Grade,Ascents
unknown,{FR} 5+,0
Dacia 1300,{FR} 6A,0
Dacia 1100,{FR} 6A,0
Boboc,{FR} 7A+,0
Omu,{FR} 8A,0
unknown,{FR} 5,0
Tăpălogea,{FR} 6A+,0
Bucălău,{FR} 6B+,0
Chipped Delta,{FR} 7a - b,0
Chipped Natural Blues,{FR} 7b,0
Glissando,{FR} 8a,0
OK! My Brother,{FR} 7a+,0
Cleo,{FR} 7a,0
Borobox,{FR} 7b+,0
Hellspawn,{FR} 7a+,0
Kamikaze,{FR} 7c,0
Chipped Ave Maria,{FR} 7a+,0
Chipped Minerul,{FR} 7a+,0
Shogun,{FR} 8a,0
Leon,{FR} 8a,0
Facelift,{FR} 8b+,0
Vertical,{FR} 7a,0
Autobiografia,{FR} 8b,0
Acces,{FR} 5b,0
El Dorado,{FR} 7a,0
Desperado,{FR} 7a,0
T-Rex,{FR} 7a,0
Denko,{FR} 6c+,0
Kuss-Kuss,{FR} 7a+,0
Kaua-Kaua,{FR} 7a/a+,0
Freestyler,{FR} 7c,0
Pinball,{FR} 7c,0
7 Păcate,{FR} 7c+,0
Direct Action,{FR} 8a+,0
Chipped Killer Edge,{FR} 8a,0
Stamate,{FR} 8a+,0
Vaja Con Dios,{FR} 7c+,0
Time Is Everything,,0
Metro,{FR} 7a,0
Take a Nap,{FR} 7b,0
Take a Break,{FR} 7c,0
Spiderman,{FR} 7c,0
Merda,{FR} 6b+,0
Jumbo,{FR} 7a+,0
Take Off,{FR} 7a+,0
Take a Beer,{FR} 7a+,0
Latin Express,{FR} 7a,0
Hopa Sus,{FR} 6c+,0
Acid Galactic,{FR} 8a+,0
Styks,{FR} 6a+,0
Du-ti Free,{FR} 7c,0
Arthur,{FR} 7b,0
Excalibur,{FR} 6b,0
Merlin,{FR} 7b+,0
Arnold,{FR} 6a+,0
Little Dick,{FR} 7a,0
Face to Ass,{FR} 7a+,0
Scarface,{FR} 7b,0
7-Up,{FR} 6b+,0
Next generation,{FR} 8b+,0
Campionul,{FR} 8b+,0
ASE MACON Iași,{FR} 6c+,0
Ciuma roșie,{FR} 7b+,0
Miky,{FR} 8b+,0
Cuib de cuci,{FR} 8a,0
Hard Konen,{FR} 8a,0
Planeta Zero,{FR} 8a+,0
Gaia,{FR} 7a+,0
Palestina Bull,{FR} 8a+,0
Living legend,{FR} 7b+,0
Pot tension,{FR} 7b+,0
Fisura Petriu,A1 4B,0
Pilierul Nord-Vestic,A2 5A,0
Traseul Honvezilor,A1 4A,0
Traseul Gheorghe Spătaru,4A,0
★ Fața Mare,A2 5A,0
Hornul Mare,A1 5B,0
★ Traseul Nenumit,6A,0
Traseul A XX-a Aniversare,A2 - 3 6A,0
★★★ Traseul Tavanelor,A4 6B,0
★★★ Santinela de la Gâtul Iadului,A2 - 3 6A,0
★★★ Traseul Armata,A2 6B,0
Surplomba de la Gâtul Iadului,A2 - 3 6A,0
Zeitgeist (Spiritul Timpului),A4+ IFAS:ED,0
Traseul Finala 64ț,A1 - 2 5B,0
Traseul Colțul Singuratic,A1 5B,0
Creasta Ascunsă,5B,0
Traseul Nr.1,5B,0
Dinamo XXX,A1 6B,0
Traseul Cățărătorului,5B,0
Traseul Iași '80,5A,0
Traseul Pintenilor,A2 6A,0
Traseul intersectat,A2 - 3 6B,0
Hornul crinului de munte,5B,0
Traseul Siderurgistului,5B,0
Traseul minerilor,A2 6A,0
Traseul secuilor,A2 6A,0
Traseul 16 Iunie,A2 - 3 5B,0
Traseul maraton,6A,0
Traseul arcadei,6A,0
Traseul Teraselor,5B,0
Traversarea peretelui Turnulețului,6A,0
Traseul Amurgul Iadului,6A,0
Fisura Turnulețului,4A,0
Traseul fără nume,5B,0
Traseul metalurgistului,5A,0
Traseul Nicolae Anghelide,A1 5A,0
A X-a aniversare,5B,0
Iași '75,5B,0
Tavanul Galben,5B,0
Raza de soare,4A,0
Fisura Grotelor,A1 4A,0
★★★ Simfonia Lunii,{FR} 8a A1,0
Into the Inferno,{FR} 8a/a+,0
Tribut Ob,,0
Pintenul Prieteniei,,0
Molotov,{FR} 6c,0
Jackpot,{FR} 6c+,0
Școala Veche,{FR} 7c,0
Stil Mafiot,{FR} 7b+/c,0
Classic Direct,{FR} 7a,0
Z frontal,{FR} 6c+/7a,0
Tavi,{FR} 6c,0
Acvila,,0
Enceladus,,0
Dione,{FB} 6A+,0
Tethys,,0
Titan,{FB} 6C,0
Minas,{FB} 6A+,0
Ursa Mare,6C,0
Ursa Mică,6A+,0
Steaua Polară,,0
Triton,6A,0
Nereida,6A,0
Proteus,6B+,0
Andromeda,6A+,0
Pegas,6B+,0
Cassiopeia,,0
Aripi de ceară,6B,0
Lateralus,7A+,0
Zăganul,{FR} 8a,0
Iona,6A+,0
Pe Obcini,7B,0
Jurassic,6B,0
Parte-n-parte,6C,0
Rachet,,0
Fără nume,,0
Scursa de stânga,6A,0
Scursa de dreapta,,0
Rinocerul,{FB} 5,0
Padawan,{FB} 5,0
Anakin,6B+,0
Anakin extended,6B+,0
Mandalorian,6B+,0
Mandalorian Extreme,,0
Chewbacca,,0
Skywalker,6A+,0
Leia,5B,0
Han Solo,,0
Hadrozaur,{FR} 6C,0
Planeta pătrată dreapta,6A,0
Planeta pătrată direct,6A,0
Bleauzaur,6A,0
Unnamed,,0
Unnamed 2,6B,0
Oblivion,7A,0
Unnamed 1,,0
Unnamed 2,,0
Unnamed 3,,0
Warmup 1,,0
Warmup 2,,0
Warmup 3,,0
Marte,,0
Saturn,6A+,0
Oberon,,0
Ariel,,0
Umbriel,,0
Io,6B,0
Europa,6B,0
Ganymede,6B+,0
Callisto,6A,0
Phobos,6B+,0
Deimos,6B,0
Caron,6C,0
Pandora,5B,0
Unnamed,5B,0
Epimetheus,6A,0
Ianus,6A,0
Neptun,6C,0
Pluto,6A+,0
Mercur,6A,0
Fata estica a Claii Mari,2A,0
Unnamed 1,{FR} 6c - 7a,0
Unnamed 2,{FR} 6c - 7a,0
Unnamed,,0
Jgheabul lui Nicandru,,0
Hornul Urșilor,,0
Jgheabul Panaghiei,,0
Jgheabul lui Trifan,,0
Jgheabul Urieșilor,,0
Jgheabul Scăiuș,,0
Râpa Ariniș,,0
Jgheabul lui Vodă,,0
Jgheabul Colbece,,0
Jgheabul Florilor,,0
Jgheabul Pavilionului,,0
Jgheabul Lupilor,,0
Jgheabul Clăilor,,0
Jgheabul cu boambe,,0
Brâul de sus,,0
Brâul de mijloc,,0
Jgheabul Negru,,0
Jgheabul Cupei,1A,0
Jgheabul Arcadei,,0
Jgheabul Cascadelor,,0
Jgheabul cu Paltini,,0
Jgheabul Cabanei,1B,0
Jgheabul cu hotar,,0
Jgheabul Mare,,0
Creasta Ciutei,2,0
Îmbrățișarea lui Iuda,{FR} 6c,0
Vitamina C,{FR} 7a,0
Corvus Corax,{FR} 7b,0
Dopamina,{FR} 7a,0
Endorfina,{FR} 7a+,0
"Caporal Securilă, ordonați!",,0
Vechea Gardă,,0
Made in Romania,,0
Surprize pe prize,{FR} 7a,0
Urlet împietrit,{FR} 7b+,0
Frozen Dreams,M10/11,0
Cumătra Vulpe,M10,0
Mincinosul,M8,0
Titan direct,,0
Traseul Curbatu,,0
Inner Self,{FR} 6c,0
Rattamahatta,FR:6b+,0
Ambush,{FR} 6a+,0
Bloody Roots,{FR} 5c,0
Planeta buzunar,{FR} 6a,0
Șopârla veselă,{FR} 6c+,0
Esența Mișcării,{FR} 6c,0
Sunet fin,{FR} 6b,0
Arma Secretă,{FR} 6c,0
Praf în Ochi,{FR} 6a+,0
Bun de nebun,{FR} 7a,0
Tinere Speranțe,{FR} 6c,0
Vin Mascații,{FR} 6c+,0
Zero absolut,{FR} 6c,0
Mâine va fi soare,{FR} 5c,0
Ami și Bestia,{FR} 6a,0
Fum și Manele,{FR} 7b,0
Bebe Zen,{FR} 6a,0
Balans ușor,FR:6b,0
Fisura analitică,FR:7a,0
Winter has come,,0
Acul nebun (sport version),{FR} 6a,0
Terente,{FR} 5c,0
Monstrutz,{FR} 6c,0
Ratarg,{FR} 6c+,0
Indecis,,0
Jump in the fire,{FR} 7c+/8a,0
Cireașa de pe tort,{FR} 7b+,0
Dans pe muchie,{FR} 6b+,0
Singur joi,{FR} 8a,0
Atelier mecanic,,0
Oli,7B+,0
Giugiuc,FR:6c,0
Ares,{FR} 5c+,0
Hades,{FR} 6b,0
Rocco Sifreti,{FR} 6b+,0
Bivuac,{FR} 6a+,0
Boni,,0
Mina de aur,,0
Fisura înaltă,FR:6a+,0
Bugetarul supărat,{FR} 8a+,0
Arcada Mare,FR:7c,0
Arcada Mică,7,0
Rinită,{FR} 5c,0
4 Stele,FR:6a+,0
Mary,FR:7a+,0
Peretele Bistrița,4A,0
CCA,{FR} 6b,0
Traseul Corlate,4A,0
Traseul Arnota,4A,0
Traseul 1,{FR} 6a,0
Traseul 2,{FR} 6c/c+,0
Trandafirul uscat,,0
Cruela Devil,{FR} 7a+/b,0
Creasta Sudică,{FR} 7b,0
Hacunamatata,,0
Pentru Tine,{FR} 6a+,0
Sfarmă Piatră,{FR} 7a,0
Muchia Cucuvelelor,5A,0
Hornul Florilor,3B,0
Universitatea '75,4B,0
Unnamed 1,,0
Unnamed 2,,0
Unnamed 3,,0
Unnamed 4,,0
Unnamed 5,,0
Unnamed 6,,0
Unnamed 7,,0
Unnamed 8,,0
Unnamed 9,,0
Unnamed 10,,0
Unnamed 11,,0
Unnamed 12,,0
Unnamed 13,,0
Unnamed 14,,0
Unnamed 15,,0
Unnamed 16,,0
Unnamed 17,,0
Unnamed 18,,0
Unnamed 19,,0
Unnamed 20,,0
Unnamed 21,,0
Unnamed 22,,0
Unnamed 23,,0
Unnamed 24,,0
Unnamed 25,,0
BioNtech - Pfizer,{FR} 7b,0
Sputnik V,,0
Moderna,{FR} 7a+,0
Step,5+,0
Zdrelita,7+,0
Kharisma,9,0
Kimpolung,{FR} 8a+,0
K2,7-,0
Unnamed 1,,0
Martinică,,0
Unnamed 2,,0
Unnamed 3,,0
Unnamed 4,,0
Unnamed 5,,0
Psyence Friction,{FR} 7c+/8a,0
I'll never be hungry again,{FR} 6a+/b,0
This is Sparta!,{FR} 7b+,0
Winter is coming,{FR} 8a,0
You had me at hello,{FR} 7a/a+,0
My precious,{FR} 7b+/c,0
You can't handle the truth,{FR} 7c,0
There's no place like home,{FR} 7a,0
Life is like a box of chocolates,{FR} 7b,0
Show me the money,{FR} 7a,0
Muchia Estică a Vânătorii lui Buteanu,3B,0
Culoarul Oblic,3A,0
Săgeata pierdută,WI4 M6,0
Statul de drept - Varianta Grigorescu & Totu,WI4 M5,0
UnTold Agam,FR:6a+ R4,0
Cascada de sub vârful Paltinul,,0
Muchia Tărâței,1A,0
Hornul din peretele nordic al Tărâței,2A,0
Vâlcelul dintre cei doi Gemeni,,0
Hornul din peretele estic al Podragului,2A,0
Piscul Podrăgelului,1A,0
Cascada Ferăstrăul,,0
Vâlcelul Ferăstrăul,,0
Cascada Șerbota,,0
Cascada Șerbota 2 coloana,,0
Cascada Șerbota 2 Rampa,,0
Piscul Somnului,1B,0
Hornul din Colț,1A,0
Pilierul Vestic,,0
Arpașul Mic - Buda - Mușeteica,,0
I don't give a damn,,0
Mama Rusa,,0
K3,,0
Ko,,0
C.A.R.,,0
★★ Sleepwalkers,FR:7b+,0
Călimani,{FR} 8b,0
Sombrero,7+,0
Relax,7+,0
Mikulás,8-,0
Gyopár,7+,0
Rock and Roll,8,0
Moha,7,0
Vladi,M9,0
Hai Sus,M7,0
Usor dar Greu,M7,0
Pisica pe Geam,M7,0
Project,M12,0
Colțul Brânei,2B,0
Creasta Colțului Crăpat,2B,0
Fața Ciobanului din Valea Urzicii,3B,0
Fisura din Peretele Sudic al Priponului,4A,0
Hornul Văii Caprelor,6 4B,0
Buongiorno principessa,FR:5c+,0
Sculptorvs Nullus,,0
In Nomine Impostorvs,,0
Mic și de Nimic,,0
Fiți Blestămați!,,0
Mercenaris Masticans,,0
Periuța cu Burghiu,,0
Dom' Meschin,,0
Satamatron Increatus,,0
Zenit,FR:6c+,0
Stereo Love,FR:7a,0
Mono Power,,0
Conglomerratus Maximus,,0
Yammstein,{FR} 7b,0
Școala de Antitalente,,0
Praf în Ochi,,0
Tabla de Șah,,0
Păcat împotriva Departelui,,0
Capcana,,0
Vocea Urlătorilor,,0
Multi Piciul,,0
Forța ca o Torță,,0
Deschis la minte,,0
Coccalars from Rapell,,0
Omega,7,0
Hilti,,0
July,A1+,0
Holdvilag,8,0
Erika,8,0
Dansul Ielelor extension,{FR} 7c,0
B3,8-,0
The Bat,,0
B2,8-,0
B1,8-,0
Liliacul,8-,0
Păianjenul,8-,0
Scorpionul,8-,0
Varanul,8-,0
Salamandra,7+/8-,0
Tritonul,,0
Iguana,,0
Bellevue,2B,0
It's so easy,8,0
Wild Life,9,0
Heaven and Hell,9+,0
Roxy and the Guys,,0
Virus,,0
Free your mind,10,0
Black Woman,9,0
Red Head,,0
Keops,,0
Scarabeu,,0
Tăcerea Albă,7+ 4B,0
Chipul Împietrit,A2 4B,0
Grota cu porumbei (Ferenczi),9 4A,0
Stânu Stupului,4B,0
Székelyek Útja (Drumul Secuilor),9 5A,0
Mallory,4B,0
Golgota,8,0
Közép Kereszt (Crucea din Mijloc),7+ 4A,0
Közép Kereszt Direkt (Crucea Mijlocie Direct),4B,0
Psicho,8+,0
Jobb Kereszt (Crucea din Dreapta),7 4A,0
Kocsmás,7+ 4A,0
Dans la Tourmente de la 40eme Année (Viscolul Vârstei),A3+ IFAS:TD,0
Sese,8-,0
Lelo,7+,0
Andrada,6+,0
Kampos,7+/8-,0
Diedrul Fisurat,A1,0
Fără nume 1,7+/8-,0
Fără nume 2,,0
Pantomima,8-,0
Diedrul Suspendat,7+,0
Fără nume 3,8-,0
Scărița,4A,0
Gecko,8-,0
Pók,8-,0
Destivelle,9,0
Bal Kíntorna (Chinuitorul 1.),8,0
Traseul 1,,0
Traseul 2,7+,0
Traseul 3,7+,0
Traseul 4,8-,0
Traseul 5,7+,0
Pocalul,7-,0
Radical,7+,0
Arta Ochilor,8-,0
Arta Ochilor 2,8,0
In Memoriam,8-,0
Kakas,7+,0
Fisura Clepsidrelor,6+/7-,0
Argila,6+,0
Iedera,7-,0
Traverseul 7b,{FR} 7b,0
Traseul 2,6+,0
Pirinei,8+,0
Caucaz,8,0
Malcolm,7+/8-,0
Abisi,,0
Zece,10-,0
Masone,,0
Viva la vida,,0
Chipped Laurențiu,8+/9-,0
Traseu 3,7,0
★ Also sprach Zacusca,9-,0
Traseu 5,,0
Teodora,7,0
Petit Frere,{FR} 9a,0
Parce que Demain c'est Loin,{FR} 8c/c+,0
6,{FR} 8a+/b,0
Traseul Singuratic,,0
Solaris,,0
Muie PSD,{FR} 7b+/c,0
Rap Jump,7,0
Oompa Loompa,{FR} 6c+/7a,0
Excalibur,{FR} 6c+/7a,0
La Degetele,{FR} 7a+,0
Spice (crack),{FR} 7b - c,0
Spice (direct),{FR} 8a - b,0
3,,0
Scursus,{FR} 7b+,0
Cosmos,{FR} 7a/a+,0
Contuzie,{FR} 6c,0
Confinement,,0
Deconfinement,,0
Întâi mai,,0
Barát,7-,0
Teodora,6+,0
Să-ți fie țărâna ușoară,8-,0
Fata în alb,9-,0
Sui Generis,5-,0
Școala 1,4,0
Școala 2,4+,0
Negativ,5+,0
Creasta Turnului,5+,0
Recviem,,0
Spitul ascuns,6+,0
Traseul cu nuci,4,0
Alter Ego,,0
Triton,,0
Aspirina,,0
Stein,8+,0
Main dampf,8+,0
Pro pain,10-,0
Bufnița veselă,6+/7-,0
Bețâvu,8-,0
Pe lângă atitudine,7,0
Scrash,8,0
Bodega,8-,0
Tangerine,7-,0
Vânturel,6+/7-,0
Donarium,5+,0
Arap Alb,7+,0
Ara Pacis,8,0
Grădinarul alpin,7-,0
Minimi,8+,0
Clandestino,{FR} 7a/a+,0
Gamba de fier,{FR} 7a,0
Joc secund,{FR} 6c+,0
★★ S-o cum?,8+,0
Sorin,8+/9-,0
Palermo,,0
Vendetta,8-,0
Alanerv,9+/10-,0
★★ Fantasia,8-,0
Pește,7-,0
Mămăligă,7-/7,0
Prăpădește,7-,0
Robert,7+,0
"Mămălia, muma me",7+/8-,0
Pusăi de mămăligă,7-,0
Pasărea mălai visează,7+,0
Baiu cu mălaiu,8-,0
Mămăligă brâcula,8-,0
Mămăligă brânzali,7+/8-,0
Mălai de dulce,7+/8-,0
Mălai de post,8+,0
Meșteru Mălai,8-,0
Mămăligești,9-,0
Molar,8-,0
Red firebug,7,0
Swallowtail,7+,0
Orange Lichen,7-,0
Shield Lichen,7+,0
Wall-Rue,7-,0
Horse ant,8-,0
Saxifrage,6+/7-,0
Livelong,8,0
Nuthatch,7-,0
FN1,,0
FN2,8-,0
Muncitorul,6-,0
Lighi Oana,,0
Record absolut,8-/8,0
Nord,,0
IAM-R,{FR} 7c,0
Agreabil dar inconstant,{FR} 8a,0
Țitruș Extension,11-,0
Wild Route,8,0
★★ Bloody Mary,10,0
Coño,10,0
★★★ Șucaru,10+,0
Moro,10+/11-,0
Butterfly,{FR} 8c+,0
Aqua Forte Extension,,0
Wicked Barrel,{FR} 8b+,0
C.S.M. '82 Iași,,0
Bolond,8+/9-,0
Masa Tăcerii,9+/10-,0
Milgamma,,0
The rest of,6+,0
Variațiuni,6+,0
Mioara brună,8-,0
Rising Sun,,0
"Plictisit de viață, plictisit de moarte extension",{FR} 7c/c+,0
Ploaie de azur ext.,{FR} 7c+,0
Roua florilor de cristal ext.,{FR} 7c,0
Placa lui Damocles (extensie),8+,0
The quiet zone -extensie,8-,0
Clepsidra - direct,8+/9-,0
Folow the cat,8-,0
Carmina alpina,,0
Mâna norocoasă,7+,0
RBK sitstart,{FB} 7A,0
Foxy,6A+,0
Incognito,M6,0
În Extremă,{FB} 7A/A+,0
Greenpeace,{FR} 6C+,0
Harbor,,0
★ Bee Wax,{FR} 6A+,0
Stein Extension,9,0
★ Garofița,{FB} 6A,0
Burghiu,{FB} 6A+,0
Zile Negre,7,0
Nopți albe,7-,0
Avînt prin cuvînt,6,0
Barát,5,0
Vremuri și vremuri,7,0
Lopățelu',5,0
Urechelnița,7-,0
★★★ Moștenirea,9+,0
Borzos,7-,0
Baba,6-,0
Cineva lucrat aici,,0
Tacke,9+,0
Ianke,,0
Steel toiaș,7+,0
Direct,,0
Víziló,8+,0
Lepcsenés,7+,0
În Extremă Sit,{FB} 7B+,0
Ursul Bipolar,FR:7a,0
★ Calorifer,{FB} 5,0
Pintenul Șerpilor,2B,0
Airbus,6+,0
Tanti Aglaia,6,0
Delirium,{FB} 7C,0
BU,9+/10-,0
Mantra,,0
XXXIII,8+,0
Formentara - varianta pe fisură,8-,0
Stăpânul manevrelor,6,0
Rogalo,7,0
Doi cui,7,0
Un cui,7-,0
Ion,6-,0
Ion - extensie,7,0
Birdland,{FR} 5c,0
Mario,{FR} 6b,0
Polytrichum,{FR} 6a+,0
Lego,{FR} 6a+/b,0
Robot Lego,{FR} 6b+,0
Cryptic,{FR} 6b+,0
Blaster,{FR} 6b,0
Tomato,{FR} 6b,0
Guru Gun,{FR} 6b+,0
Troll,{FR} 7a,0
Popeye,{FR} 6a+,0
Lămâiță,8,0
Măslinuță,8-,0
Sardeluță,6+,0
Sardeluță - varianta pe față,7+/8-,0
Blue Star,6+,0
Blue Star - variantă,7+,0
Manșa lui Stelian,7-,0
Creasta albă,6,0
Pitpalac,5+,0
Rikscon,7+/8-,0
Namărock,,0
Norocoasa,8-,0
Diedrul Crocodilului,6,0
Fața Vacii,6-,0
varianta Crocodil,8-,0
Focă,8-,0
Veverița,7,0
"Degețel, vai de el",9,0
Muchia Ratonului,5,0
Creasta Ornitoringului,5,0
Stupid I,7+,0
Stupid II,7+/8-,0
Albian,8+,0
Apțian,8,0
Apțian - variantă,8,0
Laura,7,0
Sara,7+/8-,0
Crux,8+,0
Groot,7,0
Safeless,,0
Stresless,9,0
Restless,,0
Topless,,0
Flashless,,0
Oioioilessz,,0
Hopeless,,0
Wireless,,0
Fearless,,0
Homeless,,0
Prizless,,0
Endless,,0
Painless,,0
Herculess,,0
Nameless,9-,0
Diedrul Veveriței,4A,0
Traseul Direct,4B,0
Rebeca,3B,0
Creasta Vântului,3A,0
Lăstun,,0
FN #2,,0
La Grătare,9-,0
Bere Rece,7+,0
Greușor,7+,0
Greuleț,8,0
Greulică,8+,0
Greuless,9,0
Greumor,,0
Nicodim,6+,0
Roof Tango,,0
Norby Reggaeton,{FR} 7a+,0
Long live the king,,0
Bob Toader,,0
Sushi,,0
Bucatica era Doru,,0
Sniper,{FR} 7a,0
Șura,{FR} 6c+,0
Climă bizonică,{FR} 8a,0
"Vai, dar ce Audi!",{FR} 8a,0
Ai ai ai,,0
Norișor,{FR} 7b+,0
Push baby,,0
Tixie,,0
Pepper,,0
Azorel,{FR} 7c+,0
Maxi taxi,,0
Jumping spider,{FR} 6c,0
Kung fu panda,{FR} 6b+,0
Superpower,,0
Athenix,,0
Cutting edge,,0
Generația vârfurilor,,0
EleFAANTine,,0
Lemoniski,,0
Pufanu,{FR} 7b+/c,0
Long way back home,{FR} 8a,0
Inside out,,0
Walking in the rain,,0
Rookie Mistake,,0
Mirică,{FR} 6b,0
Lăbuș extensie,{FR} 6b,0
Tuti extensie,{FR} 6c+,0
Cori,{FR} 5c+,0
Frăguța,{FR} 6a+,0
Spritz de vară,{FR} 5c,0
Tora blândă,{FR} 6a+,0
Micul scorpion,{FR} 6a,0
No muschi,{FR} 6b+,0
Cuțul jucăuș,{FR} 6c+/7a,0
Diedrul caprelor,{FR} 6c+,0
Leul aristocrat,{FR} 7b+,0
Pisicile bagaboante,{FR} 7a+,0
Granița,{FR} 7c+/8a,0
Baguera,{FR} 7a+,0
Mougly,{FR} 6a+,0
Catargul extensie,{FR} 7a,0
Pe velă în sus extensie,,0
Ami Ralu' extensie,,0
The Ugly,{FR} 6a+,0
The Bad,{FR} 6a+,0
The Good,{FR} 6a+,0
Pas de doi,{FR} 6a+,0
Pas de doi extensie,,0
Toboganul,{FR} 6a+,0
Majorat,,0
Guppy,,0
Wild pigs on the rocks,,0
Couchsurfing,{FR} 8a,0
Jogopeea,{FR} 6a+,0
Turquoise,{FR} 6c,0
Amsterdam,{FR} 8a,0
Regensburg,,0
Hitchhike,{FR} 7c+,0
Praf stelar,,0
Kryptonite,,0
Ani lumină,,0
Lună plină,,0
The first one,{FR} 7a,0
8a.nu,,0
Demența Vanității,{FR} 7b,0
Demența Vanității extensie,,0
Crag Bangerz,,0
"Sunt fragil, dar mă tratez",{FR} 8a,0
All the way,,0
Nimic nu-i degeaba,{FR} 7c,0
MPSD,{FR} 6b,0
Shaggy business,{FR} 6a,0
Pișc-o,{FR} 6a,0
"Black cat, white cat extensie",{FR} 8b,0
Forta Voila,{FR} 7c,0
Caroline,{FR} 6b+,0
Rusalii,{FR} 8b,0
Viper Viper Extension 2,,0
Dumpling,,0
BB-8,{FR} 7c+,0
R2-D2,{FR} 7c+,0
Animatorul,{FR} 6b+,0
Bicefan stânga,,0
Acrobatica,11,0
Coviltir Extension,10-,0
Das Modell boulder,{FB} 7C,0
★ Choss direct,{FB} 6A,0
★★ Piele de Brânză,{FB} 6A,0
Vorax Sit Low,{FR} 8c+,0
3 boschetari,4+,0
★ Primul,,0
Topor cu mâner pe dreapta,,0
2,,0
3,,0
4,,0
5,,0
Obrazul Drept,,0
Obrazul Stâng,,0
Flashul începătorului,,0
Highway to Hole,7 A1,0
Jump,5B,0
★★ Brâul de mijloc,6C+,0
1,,0
Pop,,0
3,,0
Jump,,0
4,,0
Copacul Vieții,,0
Muza și Călăuza,{FR} 6c,0
Traseu FN 1,5,0
High Tones,7C,0
Goodnight Mimi,7B,0
La vita e bella,7B+,0
Dory,7A+,0
Moby Dick,7C+,0
Free Willy,6C+,0
Great Escape,8A,0
Sweet Mary,7A+,0
Fără nume,4+,0
Fără nume,5+,0
Fără nume,6A,0
Fără nume 2,6B,0
Fără nume 3,7A,0
Fără nume,6A+,0
Fără nume 2,6A,0
Fără nume 1,6A,0
Fără nume 2,6B,0
Fără nume 3,6A,0
Fără nume,5+,0
Zeus,9+,0
Fără nume,,0
Prichindeaua,,0
No name,,0
Arhanghel,3B,0
A fost odată ca niciodată,9,0
Muscle up,,0
Motherf***er,,0
pe stanga,,0
Incearca alt picior,,0
★★ Slopey,,0
One pocket man,,0
Mica incalzire,,0
'Decât' o Mișcare,,0
★★ Cel mult o buca,,0
★★★ Pielea mea,,0
Tavanel,,0
The Crack,,0
3,,0
4,,0
In Adidasi,,0
In adidasi sit,,0
Ieși afară,,0
1,,0
Aproape fisura,,0
Pliz don't fall,,0
Micul perete,,0
Top of the game,,0
Flip,,0
The wave,,0
Bolg,{FR} 7c+,0
?,{FR} 8a,0
Image de Moi,{FR} 7b+,0
★★★ In the air,,0
Dead point,,0
unknown 1,,0
unknown 2,,0
Tao Rossa Extension,8+,0
Gumari Ultra,8,0
Țigan Baro,9,0
Engolpion,,0
Balconu cu expansiuni,8,0
Kids 3,{FR} 5a,0
Kids 4,{FR} 4a,0
Autentika,9,0
Lambs on the meadow,8+/9-,0
UY Scuti,9+/10-,0
Nebula,9/9+,0
Greg,9-,0
Pollux,9+/10-,0
Glise 581C,10-,0
Kepler,9/9+,0
Arcturus,9+/10-,0
Riegel Ext.,10,0
Antares,9+,0
Antares Ext.,,0
Darth Veyron,10-,0
Darth Veyron Ext.,,0
Aldebaran,,0
55 Cancri E,,0
Pistol Star,9+,0
Pistol Star Ext.,10-,0
Acrux,,0
Intercrus,,0
Bellatrix,,0
Tendon,{FR} 8b,0
Buzele Sabinei,{FR} 8a+,0
De-ai ști,7,0
Clasic,6 A0,0
Floare de Colț,7-,0
Lolisimo,5+,0
După Colț,6,0
Axel,7-,0
Școala II,5+,0
Piff,5+,0
Școala I,5-,0
#respect,{FR} 5c,0
#farapenali,{FR} 5c,0
#rezist,{FR} 7a,0
#staiacasa,{FR} 6b+,0
Prințul Mircea,{FR} 5a,0
Hohenzollern-Sigmaringen,{FR} 5b,0
Carol II,{FR} 6b,0
Principele Nicolae,{FR} 5b,0
Principesa Elena,{FR} 4c,0
Carol I,{FR} 7b+,0
Principesa Maria,{FR} 4c,0
Ferdinand,{FR} 6b+,0
Regina Maria,{FR} 6a+,0
Regina Elisabeta,{FR} 6c+,0
Principesa Ileana,{FR} 6b,0
Regina Elena,{FR} 6c+,0
Mihai I,{FR} 6b,0
Regina Ana,{FR} 6b+,0
Duda,{FR} 5b,0
Principesa Margareta,{FR} 6c,0
Traseul Clasic,7,0
?,,0
Traseul Clasic,2A,0
Maro Maro,7,0
Neversee,6,0
Rockfall,,0
Sculptural,,0
Central (sport),,0
Puiul Șoimului,,0
Fisura Marianei (sport),,0
Big Kid,,0
Kiddo,,0
Nepotu Ext,,0
Karelia Ext,,0
Wait for it,,0
You never know,,0
Katharsis (sport),,0
Sonia (sport),,0
Shaman,,0
Rotpunkt,{FR} 6b,0
Rainbow,{FR} 6b,0
Kali,,0
Gipsy's Kiss,{FR} 7b+,0
Masters,{FR} 7c+/8a,0
Fisura Diavolului (sport),,0
Dincolo de Victorie,,0
Legacy,,0
The Blower's Daughter,,0
Under Pressure,,0
Vibes and Dives,,0
Spannenlanger Hansel,,0
Of Cats and Love,,0
Kiitos,,0
Broken nails,{FR} 5b,0
Cancan,{FR} 6a+,0
"Tot înainte, ca pionierii!",{FR} 6a+,0
Zile și nopți,FR:6a+,0
Știință și tehnică,{FR} 6a+,0
Alain Delon,{FR} 6a+,0
"Ia de aici, la troc!",{FR} 6b+,0
Cupru,{FR} 7b,0
Bazar,{FR} 6c,0
Salată de fructe,{FR} 6c,0
Frunză verde,{FR} 6b,0
